time,theta,theta_error,omega,torque
2.5,-0.05001104911529719,-0.05001104911529719,-1.2760961376570434,3.0
2.5500000000000003,-0.10043731702040759,-0.10043731702040759,-0.7494480295027879,1.5
2.6,-0.1331098464411964,-0.1331098464411964,-0.5628650024155726,2.25
2.6500000000000004,-0.1534246850944645,-0.1534246850944645,-0.25316975778056666,0.75
2.7,-0.16616744156230112,-0.16616744156230112,-0.2586033964654265,1.5
2.75,-0.17573105085302299,-0.17573105085302299,-0.12554838312771455,1.5
2.8000000000000003,-0.1788284885805913,-0.1788284885805913,0.0010930220296301307,3.0
2.85,-0.16810194765586894,-0.16810194765586894,0.4295092742716417,3.0
2.9000000000000004,-0.13554865825466633,-0.13554865825466633,0.8777020513224965,-3.0
2.95,-0.10973608283866687,-0.10973608283866687,0.15933243825366583,-1.5
3.0,-0.11193352957394964,-0.11193352957394964,-0.2474045227866632,0.75
3.0500000000000003,-0.12337481901068159,-0.12337481901068159,-0.21212844739966868,0.75
3.1,-0.1333196464079478,-0.1333196464079478,-0.1872951724686885,0.75
3.1500000000000004,-0.1422568786659828,-0.1422568786659828,-0.17165456902123422,0.75
3.2,-0.15062445260632806,-0.15062445260632806,-0.16441070829185248,0.75
3.25,-0.15883094712693957,-0.15883094712693957,-0.16517991940661905,1.5
3.3000000000000003,-0.16351356999938949,-0.16351356999938949,-0.0229481863581521,3.0
3.35,-0.1536258714101577,-0.1536258714101577,0.41985856722914083,-2.25
3.4000000000000004,-0.1475406848578582,-0.1475406848578582,-0.17519388038954808,0.75
3.45,-0.15621501676155347,-0.15621501676155347,-0.17318801003143863,1.5
3.5,-0.16123722928776418,-0.16123722928776418,-0.02858011290301729,3.0
3.5500000000000003,-0.151577763099231,-0.151577763099231,0.4163237786133712,-2.25
3.6,-0.1456206843940948,-0.1456206843940948,-0.17680476888095675,0.75
3.6500000000000004,-0.15432939803187384,-0.15432939803187384,-0.17295921437180414,0.75
3.7,-0.1630562892020735,-0.1630562892020735,-0.17752908236019624,1.5
3.75,-0.16846314917802818,-0.16846314917802818,-0.03968320807341677,3.0
3.8000000000000003,-0.15953802561598307,-0.15953802561598307,0.39793563531324205,3.0
3.85,-0.12836602067316383,-0.12836602067316383,0.8538026256976583,-3.0
3.9000000000000004,-0.10358118522767379,-0.10358118522767379,0.1419551351041437,-1.5
3.95,-0.10650287801494551,-0.10650287801494551,-0.2591180882389242,0.75
4.0,-0.11840110432429096,-0.11840110432429096,-0.2187703271475294,0.75
4.05,-0.12855887258043985,-0.12855887258043985,-0.18920876609363102,0.75
4.1000000000000005,-0.13747635543045966,-0.13747635543045966,-0.16895082672048103,0.75
4.15,-0.14559139461171933,-0.14559139461171933,-0.15697513006120567,0.75
4.2,-0.15330114724632438,-0.15330114724632438,-0.15266856061616474,0.75
4.25,-0.16098160308401122,-0.16098160308401122,-0.15579364901923867,1.5
4.3,-0.1652439385751272,-0.1652439385751272,-0.015453776357401305,3.0
4.3500000000000005,-0.1550209777596776,-0.1550209777596776,0.4258292757575638,-2.25
4.4,-0.14866915764196076,-0.14866915764196076,-0.17045561542582233,0.75
4.45,-0.15713240904446035,-0.15713240904446035,-0.1694481314319853,1.5
4.5,-0.1619886406365234,-0.1619886406365234,-0.025653371780425177,3.0
4.55,-0.15220009108697186,-0.15220009108697186,0.41858143830948336,-2.25
4.6000000000000005,-0.14614450371310284,-0.14614450371310284,-0.17510592248933177,0.75
4.65,-0.15478044089909115,-0.15478044089909115,-0.17173487013937572,0.75
4.7,-0.1634566578062593,-0.1634566578062593,-0.17671795789797667,1.5
4.75,-0.16883240132934585,-0.16883240132934585,-0.03924441050349248,3.0
4.800000000000001,-0.1598941463691146,-0.1598941463691146,0.39802429350279594,3.0
4.8500000000000005,-0.12872633993360294,-0.12872633993360294,0.8535452391447639,-3.0
4.9,-0.1039632661506058,-0.1039632661506058,0.14133849184471536,-1.5
4.95,-0.1069253538927275,-0.1069253538927275,-0.26012364289815254,0.75
5.0,-0.11888453388479903,-0.11888453388479903,-0.22021256517489857,0.75
5.050000000000001,-0.12912671391518682,-0.12912671391518682,-0.191156413103176,0.75
5.1000000000000005,-0.13815609526833006,-0.13815609526833006,-0.17149693374428104,0.75
5.15,-0.14641586894424785,-0.14641586894424785,-0.16024145569744602,0.75
5.2,-0.15431011388055937,-0.15431011388055937,-0.15681130303398197,0.75
5.25,-0.16222363963585407,-0.16222363963585407,-0.16101077848804968,1.5
5.300000000000001,-0.16677875696588185,-0.16677875696588185,-0.021994577657633102,3.0
5.3500000000000005,-0.1569223142705054,-0.1569223142705054,0.41765025301842484,3.0
5.4,-0.12469420996913128,-0.12469420996913128,0.876504556182937,-3.0
5.45,-0.09867674376916513,-0.09867674376916513,0.16875968421211474,-1.5
5.5,-0.10012893020564606,-0.10012893020564606,-0.2269050238920774,0.75
5.550000000000001,-0.1102495166533437,-0.1102495166533437,-0.1795922712895921,0.75
5.6000000000000005,-0.11823576879987652,-0.11823576879987652,-0.1411778395098848,0.75
5.65,-0.12448328155863164,-0.12448328155863164,-0.10975506411565533,0.75
5.7,-0.1293014353863331,-0.1293014353863331,-0.08376753267531065,-0.75
5.75,-0.140453024167138,-0.140453024167138,-0.3639832688088638,1.5
5.800000000000001,-0.15469673334952594,-0.15469673334952594,-0.2081486876931872,0.75
5.8500000000000005,-0.1652040101589396,-0.1652040101589396,-0.21384279594028036,1.5
5.9,-0.17249101149564572,-0.17249101149564572,-0.0788776571804673,3.0
5.95,-0.16563661084025316,-0.16563661084025316,0.35396701449547097,3.0
6.0,-0.1368262952271393,-0.1368262952271393,0.8029180762747566,-3.0
6.050000000000001,-0.11480974660622323,-0.11480974660622323,0.08165669978039047,-0.75
6.1000000000000005,-0.11727959228988727,-0.11727959228988727,-0.1807343830918256,0.75
6.15,-0.1254951355345031,-0.1254951355345031,-0.14924049472923467,0.75
6.2,-0.13232577767978881,-0.13232577767978881,-0.12510824979870602,0.75
6.25,-0.13810816720210184,-0.13810816720210184,-0.10713613648861546,0.75
6.300000000000001,-0.14312674068724096,-0.14312674068724096,-0.09442835340131549,-0.75
6.3500000000000005,-0.15515189105554894,-0.15515189105554894,-0.3883968349241964,3.0
6.4,-0.16345797823582764,-0.16345797823582764,0.05460641859209947,3.0
6.45,-0.14966478795562166,-0.14966478795562166,0.4991566701219997,-2.25
